id,title,artist,genre,mood,energy,tempo_bpm,valence,danceability,acousticness
54853,El Baile,IZAL,latin,confident,0.85,149,0.58,0.56,0.05
54854,Rubi - Ao Vivo,Taty Girl,latin,confident,0.92,114,0.56,0.62,0.13
54855,Quizas - Remix,Tony Dize;Ken-Y;Marioso,latin,happy,0.68,89,0.88,0.79,0.42
54856,Me Duele el Corazón,Miguel Calo;Raul Iriarte;Los Trovadores del Peru,latin,chill,0.12,204,0.6,0.47,0.93
54857,Qué Solo Estoy (with Leopoldo Federico y Su Orquesta),Julio Sosa;Leopoldo Federico y su Orquesta,latin,happy,0.64,112,0.7,0.5,0.8
54858,Meu Deus,Unha Pintada,latin,happy,0.63,137,0.7,0.74,0.42
54859,Vivo (En Vivo),Nelson Arrieta;Ronald Borjas,latin,confident,0.9,109,0.49,0.69,0.3
54860,Vem que Tá Mara,Forró Ideal,latin,euphoric,0.9,154,0.96,0.77,0.31
54861,Pensamento Verde - Ao Vivo,Péricles,latin,happy,0.74,93,0.88,0.73,0.67
54862,Pretos Ganhando Dinheiro Incomoda Demais,Criolo,latin,moody,0.71,109,0.35,0.64,0.05
54863,Prohibido,Alexander Abreu,latin,happy,0.77,89,0.84,0.81,0.53
54864,Tal Vez,Antonio José;Alejandro Fernández,latin,focused,0.69,151,0.46,0.53,0.5
54865,Aire Ke Respiro,Erpeche,latin,euphoric,0.94,102,0.92,0.71,0.02
54866,La Primera Noche,Maelo Ruiz,latin,happy,0.6,92,0.94,0.75,0.43
54867,El Firulete,Mariano Mores,latin,chill,0.36,79,0.65,0.52,0.81
54868,My Life Is Going On - Remix Version,Cecilia Krull;Alok;Jetlag Music;WADD;HOT-Q,latin,intense,0.86,123,0.23,0.56,0.01
54869,Last Christmas,Mariah Angeliq,latin,euphoric,0.81,112,0.97,0.74,0.1
54870,Ella Se Contradice,Baby Rasta & Gringo;Plan B,latin,happy,0.75,76,0.9,0.77,0.31
54871,Que Me Van a Hablar de Amor (with Leopoldo Federico y Su Orquesta),Julio Sosa;Leopoldo Federico y su Orquesta,latin,chill,0.55,80,0.64,0.41,0.92
54872,Yira Yira,Edmundo Rivero,latin,chill,0.25,122,0.52,0.55,0.93
54873,Tem Café / Uma História Assim - Ao Vivo,Rodriguinho;Gaab;Mr. Dan,latin,confident,0.9,170,0.61,0.31,0.65
54874,Alma,Mägo de Oz,latin,confident,0.9,101,0.35,0.37,0.0
54875,Me Muero (Versión Acústica) [Directo Madrid] - En Vivo,La Quinta Estacion,latin,moody,0.71,85,0.28,0.58,0.03
54876,Imaginaste - Remix,Jhayco;Wisin & Yandel,latin,focused,0.71,89,0.59,0.85,0.04
54877,Tirita,Cyclo;Rid3r,latin,sad,0.39,139,0.21,0.6,0.68
54878,Güaracha,Willie Colón;Héctor Lavoe;Yomo Toro,latin,happy,0.77,126,0.75,0.57,0.42
54879,Parabéns Meu Amor,Catuaba Com Amendoim,latin,euphoric,0.81,119,0.88,0.74,0.13
54880,Diga pra Mim,Dan Ventura,latin,happy,0.71,127,0.96,0.91,0.06
54881,Easy - Remix,Jhayco;Ozuna,latin,focused,0.75,94,0.4,0.89,0.19
54882,Safari,J Balvin;Pharrell Williams;BIA;Sky,latin,focused,0.68,180,0.6,0.69,0.53
54883,Gatilho,Murilo Huff,latin,focused,0.76,111,0.44,0.63,0.43
54884,Una Emocion,Ricardo Tanturi;Enrique Campos,latin,relaxed,0.37,126,0.85,0.59,0.91
54885,Cara de Niño,Jerry Rivera,latin,happy,0.66,92,0.95,0.76,0.56
54886,"Tô Fazendo A Minha Parte - Ao Vivo Em Vivo Rio,Brasil/2010",Diogo Nogueira,latin,confident,0.85,114,0.36,0.49,0.45
54887,Pão Que Alimenta - Ao Vivo,Galocantô,latin,euphoric,0.95,111,0.9,0.59,0.3
54888,Nadie Como Tú,Cyclo;Zarcort;Piter-G,latin,sad,0.37,97,0.19,0.82,0.49
54889,Essa Semente (Ao Vivo),Vou pro Sereno;Grupo Fundo De Quintal,latin,euphoric,0.81,104,0.94,0.64,0.57
54890,A Terceira Lâmina - Ao Vivo,Fagner;Zé Ramalho,latin,sad,0.58,80,0.34,0.48,0.34
54891,Nossa Música,Ponto De Equilíbrio;Gabriel O Pensador,latin,happy,0.71,90,0.77,0.72,0.07
54892,Paciencia,Augustín Magaldi,latin,chill,0.35,88,0.58,0.56,0.93
54893,Amar É Bom,Grupo Fundo De Quintal,latin,happy,0.77,93,0.82,0.44,0.6
54894,Complicado - Ao Vivo,Akatu,latin,focused,0.71,75,0.55,0.49,0.42
54895,Giovanni Tranquillo - Live,Quadro Nuevo,latin,sad,0.21,125,0.27,0.66,0.95
54896,Clichê - Ao Vivo,Sorriso Maroto,latin,confident,0.84,148,0.55,0.58,0.71
54897,Amor Virtu@l,Forró Boys,latin,happy,0.93,185,0.85,0.45,0.25
54898,O Segundo Sol,Gilberto Gil,latin,happy,0.62,149,0.82,0.67,0.1
54899,Mostra,Henry Freitas,latin,happy,0.93,160,0.76,0.54,0.56
54900,Cabeça Voando,Os Barões Da Pisadinha,latin,euphoric,0.83,172,0.96,0.66,0.39
54901,El Roce,Single,latin,chill,0.41,143,0.39,0.72,0.87
54902,Feliz,Gonzaguinha,latin,chill,0.35,172,0.36,0.31,0.78
54903,Me Fui de Vacaciones,Bad Bunny,latin,focused,0.65,85,0.43,0.71,0.23
54904,Incerteza - Ao Vivo,Matheus & Kauan,latin,focused,0.76,110,0.44,0.55,0.23
54905,Formula Mágica da Paz - Ao Vivo,Racionais MC's,latin,confident,0.94,148,0.64,0.56,0.49
54906,A Novidade,Os Paralamas Do Sucesso,latin,happy,0.78,82,0.96,0.72,0.13
54907,Otra Salida,Porta;Uve Sad,latin,sad,0.48,122,0.14,0.84,0.21
54908,El Amor No Duele (Versión Acústica) [Directo Madrid] - En Vivo,La Quinta Estacion,latin,moody,0.72,112,0.34,0.77,0.12
54909,Todos Los Besos,Los Rebujitos,latin,happy,0.76,125,0.73,0.67,0.38
54910,Por una Cabeza (En Directo),Roberto Goyeneche,latin,relaxed,0.45,119,0.8,0.55,0.84
54911,Aline / As Paredes Azuis - Ao vivo,Bruno & Marrone,latin,focused,0.75,108,0.49,0.44,0.18
54912,Si Usted la Viera,Guaco,latin,relaxed,0.49,100,0.73,0.66,0.68
54913,Varias Queixas,Filipe Escandurras,latin,focused,0.72,88,0.58,0.41,0.58
54914,Me Dejé Llevar,Son Tentación,latin,happy,0.8,171,0.87,0.64,0.37
54915,Holle Holle,Nil Sagar;AMRITA NAYAK,latin,happy,0.94,123,0.76,0.59,0.28
54916,No Podrás,Cristian Castro,latin,happy,0.88,117,0.79,0.66,0.02
54917,Vai e Vem das Estações,Palavra Cantada,latin,chill,0.49,79,0.63,0.47,0.75
54918,Take on Me,Bonde do Forró,latin,happy,0.89,179,0.78,0.57,0.24
54919,Nada Mudou,Rasta Chinela,latin,euphoric,0.93,94,0.89,0.7,0.32
54920,Pompas De Jabón,Roberto Goyeneche;Baffa-Berlingieri y su Orquesta Típica,latin,chill,0.39,109,0.56,0.5,0.82
54921,Cuando Ya No Me Quieras,Tito Rodriguez;La Rondalla Venezolano,latin,relaxed,0.36,96,0.7,0.66,0.92
54922,El Bololo,Bazurto All Stars,latin,confident,0.83,122,0.6,0.64,0.0
54923,Preciso te encontrar,João Paulo & Daniel,latin,happy,0.72,130,0.94,0.77,0.14
54924,Tra Tra Que Tra,Canticuénticos,latin,chill,0.46,106,0.63,0.69,0.65
54925,Não Usa Ele Não,Gustavo Mioto,latin,sad,0.48,146,0.34,0.72,0.36
54926,Saa Libre,Jimmy Saa,latin,happy,0.95,90,0.84,0.67,0.77
54927,Sin Novia,Nicky Jam,latin,focused,0.75,106,0.51,0.75,0.12
54928,Sensual Bebé,Jhayco,latin,moody,0.63,97,0.1,0.78,0.03
54929,Ausência - Ao Vivo,Bruno & Marrone,latin,chill,0.58,82,0.43,0.43,0.73
54930,Rojitas las orejas,Fito y Fitipaldis,latin,focused,0.64,157,0.51,0.68,0.44
54931,Mastiga Abelha - Ao Vivo,Loubet,latin,happy,0.84,110,0.87,0.85,0.13
54932,Fortaleza / Porradão / Fotos Antigas / Modo Avião / Quem - Ao Vivo,Vou Zuar;Grupo Menos É Mais,latin,relaxed,0.56,93,0.77,0.4,0.61
54933,Mereció la Pena,Cyclo;Piter-G,latin,happy,0.76,135,0.78,0.71,0.41
54934,Parece Que Fue Ayer (with Pedro Vargas),Libertad Lamarque;Pedro Vargas,latin,chill,0.35,89,0.6,0.53,0.6
54935,Quisiera - En Directo En La Voz / 2022,Ricardo Montaner;Alejo Alvarez;Dandara Guinares;Elias Manuel Pardal;Emanuel Maximiliano Cerrudo;Julia Ferrón;Leonardo Jurado;Naiquen Galizio,latin,sad,0.27,123,0.3,0.54,0.05
54936,Depois da Briga,Péricles,latin,happy,0.71,135,0.65,0.57,0.69
54937,La Bellaquera,Yaga & Mackie,latin,happy,0.66,78,0.88,0.83,0.01
54938,Milonga del Uruguay,Donato Racciatti y Su Orquesta Típica,latin,happy,0.64,108,0.91,0.59,0.78
54939,Quiero Tenerte,Paty Cantú;Erik Rubin,latin,sad,0.46,143,0.27,0.55,0.04
54940,Carolina,Seu Jorge,latin,confident,0.81,89,0.43,0.62,0.04
54941,El Esquinazo - Instrumental,Juan D'Arienzo,latin,relaxed,0.5,104,0.97,0.81,0.93
54942,Lua de Ogum (Ao Vivo),Seu Jorge;Zeca Pagodinho,latin,happy,0.88,129,0.88,0.53,0.76
54943,Sarampion,Juan D'Arienzo;Alberto Echagüe,latin,happy,0.71,131,0.93,0.66,0.91
54944,Quem Falou Que Eu Não Amo,Pedro Paulo & Alex,latin,confident,0.85,187,0.43,0.47,0.19
54945,Rojo,J Balvin,latin,chill,0.59,172,0.42,0.65,0.15
54946,Felicia,Solo Tango Orquesta,latin,chill,0.42,147,0.61,0.49,0.92
54947,Simon Barrel,Lepoka,latin,confident,0.96,129,0.36,0.53,0.0
54948,Vou Valendo - Ao Vivo,George Henrique & Rodrigo,latin,happy,0.72,115,0.76,0.73,0.32
54949,Muchacha,Argentino Ledesma;Orquesta de Héctor Varela,latin,chill,0.44,60,0.47,0.45,0.78
54950,Sólo Por Mi,Natalia Jiménez,latin,focused,0.63,139,0.61,0.54,0.1
54951,Safaera,Bad Bunny;Jowell & Randy;Ñengo Flow,latin,confident,0.83,96,0.69,0.61,0.01
54952,Pimpolho - Ao Vivo,Art Popular,latin,focused,0.69,94,0.64,0.63,0.73
54953,Ahora Dice,Chris Jedi;J Balvin;Ozuna;Arcangel,latin,focused,0.69,143,0.43,0.7,0.26
54954,Se Rei pra Lá - Ao Vivo,Cavaleiros do Forró;Henrique,latin,euphoric,0.89,137,0.88,0.62,0.17
54955,Happy Viche,Grupo Niche,latin,focused,0.72,102,0.6,0.78,0.42
54956,Fim de noite,Milionário & José Rico,latin,chill,0.53,168,0.39,0.32,0.43
54957,"Dois Amores, Duas Paixões",Calcinha Preta,latin,focused,0.74,166,0.46,0.5,0.23
54958,Fumaça pro Ar,Vitinho Imperador,latin,euphoric,0.92,150,0.91,0.71,0.08
54959,Perdeu pra Cerveja - Ao Vivo,Grupo Clareou;Filipe Escandurras,latin,happy,0.85,104,0.78,0.64,0.52
54960,Vai Que Cola / Faz Falta / Me Diz (Por Favor) (feat. Vitinho) - Ao Vivo,Di Propósito;Gamadinho;Vitinho,latin,happy,0.69,159,0.75,0.38,0.85
54961,Lento,Seven Kayne;MYKKA;Omar Varela,latin,sad,0.55,125,0.19,0.76,0.04
54962,Vá Pro Inferno Com Seu Amor / Galopeira (Galopera) - Ao Vivo Em Brasil / 2006,Edson & Hudson,latin,focused,0.8,120,0.46,0.57,0.48
54963,Educadamente - Ao Vivo,Tayrone;Gustavo Mioto,latin,confident,0.91,159,0.64,0.55,0.21
54964,Seja Mais Você,Grupo Raça,latin,happy,0.64,84,0.91,0.56,0.18
54965,Sofri em Dobro - Versão Radio,Diego & Arnaldo,latin,confident,0.85,115,0.55,0.65,0.79
54966,Arpegios,Brock Ansiolitiko,latin,focused,0.7,92,0.53,0.63,0.46
54967,"Minha Teimosia, uma Arma pra Te Conquistar",Los Sebosos Postizos,latin,chill,0.56,139,0.58,0.53,0.19
54968,Relicário,Nando Reis,latin,chill,0.52,83,0.4,0.46,0.45
54969,Lluvia,Eddie Santiago,latin,happy,0.85,165,0.8,0.66,0.4
54970,Madalena do Jucú / Ô Irene - Ao Vivo,Samba De Raiz,latin,happy,0.73,120,0.91,0.44,0.71
54971,Allegro - Danza Pastorale. Di pastoral zampogna al suon festante...*,Astor Piazzolla;Gidon Kremer;Kremerata Baltica,latin,melancholic,0.05,97,0.17,0.34,0.9
54972,Eu e Ela,Vander Lee,latin,chill,0.52,169,0.57,0.44,0.75
54973,Divertimento Nueve,Astor Piazzolla,latin,sad,0.45,135,0.26,0.42,0.48
54974,Alevosía,Luis Eduardo Aute,latin,chill,0.3,135,0.68,0.67,0.81
54975,Depois da Seis,Balancear,latin,confident,0.84,179,0.67,0.58,0.3
54976,Camiseta de Rokanrol,Estopa;Fito y Fitipaldis,latin,confident,0.85,129,0.42,0.68,0.02
54977,Quem É Seu Favorito,Os Barões Da Pisadinha,latin,happy,0.8,171,0.97,0.79,0.51
54978,Torrente,Lucio Demare;Horacio Quintana,latin,chill,0.29,123,0.71,0.57,0.97
54979,Água Salgada,Benziê,latin,chill,0.46,98,0.37,0.76,0.22
54980,Me Quiere la Otra,TIMBALIVE;El Niño y la Verdad,latin,happy,0.94,94,0.78,0.75,0.32
54981,Alma De Loca,Roberto Goyeneche,latin,happy,0.71,105,0.8,0.44,0.92
54982,No Compasso do Criador - Acústico,Katinguelê,latin,relaxed,0.55,82,0.76,0.39,0.49
54983,A Pessoa Que Você Mais Ama,Paulo Novaes;Tiago Nacarato,latin,chill,0.36,105,0.68,0.48,0.51
54984,Pra Vela Não Se Apagar,Samba da Vela,latin,happy,0.75,116,0.83,0.54,0.72
54985,Malandro - Ao vivo,Jorge Aragão;Elza Soares,latin,focused,0.7,84,0.64,0.53,0.59
54986,Ela Sofre Diferente - Ao Vivo,João Bosco e Gabriel;Flay,latin,confident,0.84,169,0.65,0.7,0.42
54987,Tres Amigos,Anibal Troilo y su orquesta;Alberto Marino,latin,chill,0.27,121,0.46,0.58,0.99
54988,É Bom Demais / Outdoor - Ao Vivo,Gigantes do Samba,latin,confident,0.91,117,0.41,0.71,0.44
54989,Medallita de la Suerte,Alfredo De Angelis;Orquesta de Alfredo De Angelis,latin,chill,0.4,123,0.67,0.59,0.97
54990,No Soy Para Ti - En Vivo,ZAPEROKO La Resistencia Salsera del Callao,latin,happy,0.85,171,0.81,0.65,0.76
54991,Rugas - Ao Vivo,Zeca Pagodinho,latin,happy,0.64,88,0.81,0.45,0.74
54992,Dicen que dicen - Remastered,Julio Sosa,latin,relaxed,0.47,122,0.71,0.52,0.89
54993,Mineirinha,Forrozão Sela Rasgada;Zezinho Aboiador,latin,happy,0.62,184,0.76,0.57,0.68
54994,Faca Que Não Corta / Mineiro de Monte Belo / Pagode do Ala / Pagode em Brasilia (Ao Vivo),Lucas Reis & Thácio,latin,confident,0.83,119,0.73,0.74,0.14
54995,Passa Longe do Copo - Ao Vivo No Casa Filtr,Turma do Pagode;Xand Avião,latin,happy,0.91,191,0.77,0.56,0.54
54996,Aí Doeu - Ao Vivo,Tayrone;Leo Santana,latin,confident,0.91,131,0.74,0.54,0.34
54997,Fora de Ocasião,Arlindo Cruz,latin,happy,0.81,102,0.87,0.58,0.64
54998,Vapor Barato (feat. Zeca Baleiro),Gal Costa;Zeca Baleiro,latin,sad,0.4,123,0.24,0.54,0.53
54999,Camarão Que Dorme a Onda Leva (feat. Zeca Pagodinho),Beth Carvalho;Zeca Pagodinho,latin,happy,0.64,105,0.86,0.55,0.45
55000,Moça Bonita,Rastapé,latin,chill,0.58,144,0.56,0.69,0.27
55001,Volver (Remastered 2022),Carlos Gardel,latin,chill,0.35,82,0.61,0.36,0.99
55002,Las calles de mi barrio,Ángeles Del Infierno,latin,confident,0.95,140,0.59,0.57,0.0
55003,E.C.T.,Cássia Eller,latin,happy,0.68,120,0.7,0.8,0.26
55004,Mistério,Lado de Cá,latin,sad,0.55,133,0.1,0.66,0.25
55005,Tengo Ganas - Live Carnegie Version,Víctor Manuelle,latin,intense,0.89,83,0.28,0.37,0.6
55006,XT4S1S,Danna Paola,latin,happy,0.68,130,0.92,0.8,0.1
55007,Pensar Em Você,Chico César,latin,chill,0.5,88,0.4,0.72,0.25
55008,E o Vento Levou - Ao Vivo,Calcinha Preta,latin,confident,0.82,174,0.6,0.42,0.31
55009,Zoneiro - Tour USA,Bruno & Barretto,latin,happy,0.9,90,0.82,0.73,0.41
55010,Bota pra Torar,Pisadinha do Vaqueiro,latin,euphoric,0.92,163,0.96,0.7,0.72
55011,Estoy De Tu Parte,Tito Rojas,latin,happy,0.68,92,0.91,0.56,0.59
55012,Casualidad,Nacho;Ozuna,latin,happy,0.85,101,0.87,0.83,0.05
55013,Maneiras - Remasterizada,Sambô,latin,confident,0.83,141,0.6,0.57,0.65
55014,Como Nos Cambia la Vida,Alfredo De Angelis;Oscar Larroca,latin,relaxed,0.41,126,0.7,0.71,0.93
55015,Ele Quer Ser Eu - Ao Vivo,Henrique & Juliano,latin,focused,0.75,113,0.64,0.73,0.67
55016,Reflexão - Ao vivo,Jorge Aragão,latin,confident,0.87,92,0.73,0.38,0.68
55017,I Love You... Te Quiero,Belinda;Pitbull,latin,happy,0.86,132,0.79,0.69,0.01
55018,Ven Morena,Oscar D'León,latin,happy,0.78,108,0.96,0.73,0.69
55019,Remolino,Orquesta Francini-Pontier,latin,chill,0.17,119,0.51,0.5,0.98
55020,Terra de Ninguém - Ao Vivo,Dilsinho;Sorriso Maroto,latin,happy,0.88,152,0.81,0.52,0.16
55021,Feitio de paixão - Ao vivo,Jorge Aragão,latin,happy,0.72,86,0.72,0.59,0.74
55022,Charlie Brown,Benito Di Paula,latin,happy,0.75,135,0.8,0.46,0.37
55023,Vestido De Seda,Teodoro & Sampaio,latin,chill,0.34,84,0.6,0.56,0.93
55024,O Amor É Fato - Ao Vivo,Mumuzinho,latin,happy,0.75,92,0.88,0.61,0.65
55025,Julius,BK;El Lif Beatz,latin,happy,0.66,129,0.66,0.76,0.2
55026,De Contrabando,Natalia Jiménez,latin,happy,0.8,96,0.67,0.59,0.06
55027,Don Agustín - Remastered,Osvaldo Pugliese,latin,chill,0.43,113,0.63,0.43,0.54
55028,Ninguna,Jorge Falcón,latin,sad,0.35,98,0.19,0.34,0.75
55029,Vem pro Meu Piseiro,Brisa Star;Thiago Jhonathan (TJ),latin,happy,0.88,172,0.8,0.53,0.54
55030,Chão de Giz,Zé Ramalho;Paulinho Moska,latin,sad,0.33,140,0.3,0.61,0.77
55031,A Mercê De Uma Ilusão / Me Leva A Sério - Ao Vivo,Sudario,latin,happy,0.72,153,0.66,0.55,0.31
55032,Não Era Você,João Bosco & Vinicius,latin,happy,0.62,154,0.68,0.67,0.37
55033,Me Enamore Como Nunca,N'Klabe;ELYSANIJ,latin,happy,0.8,97,0.84,0.7,0.37
55034,Esa Mujer,Oscar D'León,latin,euphoric,0.91,110,0.91,0.82,0.27
55035,Digan Lo Que Diga,Richard Cepeda,latin,euphoric,0.84,149,0.96,0.74,0.41
55036,Todavia Duele,Los 4;Mandy,latin,confident,0.85,93,0.71,0.47,0.64
55037,Sun Will Shine Again,Quadro Nuevo;Paulo Morello;Tim Collins,latin,chill,0.4,81,0.47,0.6,0.93
55038,Quando o Amor É Pra Valer,Eduardo Costa,latin,happy,0.62,127,0.83,0.72,0.37
55039,Histoire du tango: II. Café 1930,Astor Piazzolla;Nora Lee García;Rene Izquierdo,latin,melancholic,0.11,74,0.18,0.31,0.94
55040,La cumparsita - Remastered,Julio Sosa,latin,chill,0.47,121,0.67,0.5,0.92
55041,Tem Que Provar Que Merece,Xande De Pilares,latin,happy,0.81,103,0.84,0.72,0.24
55042,Cleopatra,ConeCrewDiretoria,latin,confident,0.85,93,0.58,0.65,0.09
55043,A Maior Saudade,Silvanno Salles,latin,happy,0.78,139,0.7,0.65,0.79
55044,Tem Que Ser pra Sempre,Mayck & Lyan,latin,focused,0.64,129,0.45,0.71,0.75
55045,3 Préludes: 3 Preludes: No. 2. Flora's game: Milonga,Astor Piazzolla;Joel Fan,latin,melancholic,0.05,64,0.04,0.25,0.99
55046,Sinais,Sorriso Maroto,latin,happy,0.71,134,0.68,0.7,0.74
55047,Antero,Charlie Aponte;El Gran Combo De Puerto Rico;Andy Montañez;Paquito Guzman;Elliott Romero,latin,euphoric,0.86,89,0.96,0.62,0.65
55048,Fonte Da Saudade,Kleiton & Kledir,latin,moody,0.67,122,0.31,0.46,0.03
55049,De Tranquilote,Danny Romero;Lérica,latin,happy,0.67,79,0.89,0.68,0.1
55050,Tus Besos,Pole.;Oscu,latin,happy,0.78,104,0.83,0.58,0.17
55051,Fiz a Minha Parte - Ao Vivo,Thiago Martins;Sorriso Maroto,latin,happy,0.72,150,0.67,0.57,0.82
55052,Saco de Ouro,Eduardo Costa,latin,happy,0.72,114,0.69,0.75,0.69
55053,Fui um Bobo,Pablo,latin,chill,0.53,132,0.68,0.7,0.36
55054,Ame O Tanto Que Puder - Ao Vivo,Henrique & Juliano,latin,focused,0.74,113,0.5,0.68,0.45
55055,Depois do Prazer / Cheia de Manias - Ao Vivo,Humberto & Ronaldo,latin,chill,0.53,106,0.68,0.49,0.82
55056,Oi Amor / Ninguém É Dono de Ninguém / Beijo Doce / Preciso Viver / Uma Namorada - Ao Vivo,Caju Pra Baixo,latin,confident,0.83,99,0.7,0.54,0.55
55057,Qué Te Pasa,Yuri,latin,happy,0.68,122,0.96,0.76,0.51
55058,Cúrame,Rauw Alejandro,latin,moody,0.62,102,0.26,0.77,0.58
55059,Muito Estranho: Turnê Voz e Violão (Ao Vivo no Rio de Janeiro),Nando Reis,latin,melancholic,0.28,94,0.19,0.52,0.81
55060,O Tempo Passou,Sant;Mc Marechal,latin,happy,0.7,95,0.84,0.81,0.28
55061,Sonho por Sonho / Desculpe Mas Eu Vou Chorar (Ao Vivo),Ícaro e Gilmar,latin,focused,0.61,144,0.5,0.44,0.63
55062,Cantando Eu Vou,Melim;Saulo,latin,chill,0.49,97,0.67,0.68,0.76
55063,La Tortuga,Joe Arroyo,latin,happy,0.73,130,0.96,0.56,0.55
55064,Te Lo Voy a Devolver,La-33,latin,euphoric,0.84,103,0.92,0.67,0.65
55065,Eu Te Levantarei,Frei Gilson,latin,sad,0.55,167,0.22,0.29,0.39
55066,Fuscão Preto,Trio Parada Dura,latin,relaxed,0.59,97,0.89,0.61,0.37
55067,La Fuerza,La Bien Querida;Los Planetas,latin,confident,0.85,99,0.54,0.58,0.13
55068,Amor Amor,Josimar y Su Yambú,latin,confident,0.89,96,0.6,0.58,0.46
55069,Baby Vira Bêbo,Kevi Jonny,latin,happy,0.75,135,0.86,0.79,0.75
55070,Falando Segredo,Exaltasamba,latin,happy,0.83,99,0.76,0.65,0.45
55071,Samba Bombom - Ao Vivo,Xande De Pilares,latin,happy,0.77,131,0.96,0.55,0.75
55072,Mil horas,Alex Ubago,latin,happy,0.61,88,0.67,0.62,0.11
55073,Cruel Indiferencia,Oscar D'León,latin,relaxed,0.48,109,0.72,0.69,0.68
55074,Historia de un amor,Argentino Ledesma,latin,chill,0.49,109,0.59,0.53,0.73
55075,Boi No Chão,Zé Vaqueiro,latin,euphoric,0.87,156,0.97,0.77,0.38
55076,La Cachila,Osvaldo Pugliese,latin,chill,0.2,116,0.39,0.49,0.9
55077,Louca Paixão,Exaltasamba,latin,chill,0.46,137,0.43,0.56,0.26
55078,"Amores, Vícios e Obsessões",BK;JXNV$,latin,sad,0.52,129,0.19,0.83,0.12
55079,Conto as Horas,Hotelo,latin,chill,0.5,97,0.61,0.71,0.25
55080,Paixão de peão,Rick & Renner,latin,happy,0.78,109,0.92,0.77,0.43
55081,Buenos Aires - Tango,Quinteto Real,latin,chill,0.2,117,0.53,0.68,0.9
55082,Hannah,Dalsin;Froid;KAKA,latin,focused,0.69,89,0.56,0.54,0.5
55083,Sus Ojos se Cerraron,Carlos Lombardi;Los Românticos De La Noche,latin,chill,0.34,119,0.45,0.49,0.84
55084,Dicen Que Dicen,Julio Sosa,latin,relaxed,0.57,118,0.72,0.48,0.94
55085,Quisiera Saber,Dimension Latina,latin,euphoric,0.85,108,0.96,0.64,0.41
55086,Quiero Volver,TINI;Sebastian Yatra,latin,happy,0.83,172,0.77,0.67,0.21
55087,Todo Amor Que Eu Te Dei,Carta de Baralho,latin,confident,0.82,186,0.53,0.5,0.66
55088,Una Noche Mas,Baby Rasta & Gringo,latin,confident,0.82,90,0.52,0.79,0.1
55089,Quisiera Que Estes Conmigo,Otros Aires,latin,moody,0.66,79,0.32,0.32,0.44
55090,Sientan El Ran Tan Tan,Hector & Tito,latin,moody,0.73,93,0.3,0.7,0.06
55091,É Bom Demais / Out Door - Ao Vivo,Só Pra Contrariar,latin,confident,0.93,117,0.51,0.75,0.34
55092,Tócame,Mariah Angeliq;Ñengo Flow,latin,sad,0.57,119,0.21,0.72,0.06
55093,Nada,Adriana Varela,latin,chill,0.44,116,0.43,0.57,0.9
55094,Tu Mandas no Meu Coração / Me Espera / Perfume / Temporal,Vou Zuar;Suel,latin,happy,0.69,160,0.85,0.55,0.69
55095,Te Amo Baby,Danieze Santiago,latin,focused,0.67,115,0.38,0.7,0.72
55096,El Rey del Carnaval: El Garabato / Negros Macheteros / Prende la Vela,Checo Acosta,latin,happy,0.84,166,0.83,0.7,0.18
55097,Meu Sorriso,RDN;Suel;Ferrugem,latin,chill,0.45,86,0.61,0.72,0.26
55098,Você Não é de Bar - Ao Vivo,Fernando & Sorocaba;Guilherme & Benuto,latin,euphoric,0.93,169,0.92,0.62,0.31
55099,Preservê (feat. Gaab) - Ao Vivo,Turma do Pagode;Rodriguinho;Mr. Dan;Gaab,latin,happy,0.76,88,0.9,0.63,0.73
55100,Soita Hiljaa Kitaraani,Jaska Mäkynen,latin,happy,0.66,177,0.7,0.47,0.2
55101,Muneca de loza,Pepe Aguirre,latin,dreamy,0.32,107,0.87,0.65,0.96
55102,12 de Junho - Ao Vivo,Vitinho,latin,happy,0.7,137,0.72,0.56,0.73
55103,Eu Sou Terrível - Versão remasterizada,Roberto Carlos,latin,happy,0.65,91,0.75,0.63,0.05
55104,Mais Amor,Ponto De Equilíbrio;Tati Portella,latin,focused,0.7,152,0.6,0.71,0.5
55105,Con las Alas del Alma,Eladia Blazquez,latin,sad,0.27,83,0.33,0.43,0.92
55106,Jardim,Fraternidade São João Paulo II;Ir. Samuel Maria,latin,sad,0.36,129,0.18,0.31,0.71
55107,Lamento,Tim Maia,latin,chill,0.32,108,0.36,0.47,0.98
55108,Amor Forçado,Unha Pintada,latin,happy,0.71,136,0.82,0.83,0.65
55109,Leve,Sandy;Wanessa Camargo,latin,chill,0.51,160,0.55,0.55,0.67
55110,En Cero,Yandel;Sebastian Yatra;Manuel Turizo,latin,focused,0.78,93,0.63,0.73,0.16
55111,Prata Amor,Luísa e os Alquimistas;Rafa Pinta;MangoLab,latin,relaxed,0.54,129,0.72,0.93,0.43
55112,Castigo - Ao Vivo Em Goiânia / 2007,Jorge & Mateus,latin,confident,0.8,129,0.72,0.71,0.16
55113,Yemanjá Chegou,Criolo,latin,chill,0.52,90,0.68,0.71,0.68
55114,Amores Rasos - Ao Vivo,Luiz Henrique e Leo;Henrique & Diego,latin,confident,0.81,101,0.74,0.58,0.4
55115,El Gordo Triste (with Orquesta Tipica Porteña),Roberto Goyeneche;Orquesta Típica Porteña,latin,melancholic,0.34,170,0.24,0.39,0.86
